,0,1
106,14.868423402309400,0.148_0.063_0.052_0.060_.png
107,23.93449115753170,0.158_0.076_0.052_0.055_.png
108,20.783487260341600,0.120_0.080_0.060_0.055_.png
109,25.940667867660500,0.120_0.120_0.050_0.055_.png
110,20.112471401691400,0.160_0.080_0.057_0.062_.png
111,17.50247336924080,0.160_0.080_0.060_0.062_.png
112,21.684140980243700,0.180_0.063_0.052_0.061_.png
113,24.97580936551090,0.177_0.092_0.052_0.055_.png
114,17.719298034906400,0.140_0.080_0.060_0.060_.png
115,22.470693588256800,0.180_0.073_0.054_0.058_.png
116,22.901437163353000,0.177_0.060_0.052_0.063_.png
117,18.63593666255470,0.180_0.080_0.050_0.060_.png
118,23.33467200398450,0.140_0.060_0.060_0.065_.png
119,24.05415004491810,0.180_0.060_0.050_0.065_.png
120,22.84673172235490,0.145_0.063_0.054_0.058_.png
121,24.751450300216700,0.136_0.076_0.052_0.057_.png
122,19.33471417427060,0.140_0.060_0.055_0.055_.png
123,21.027331739664100,0.161_0.066_0.058_0.055_.png
124,16.142749145627000,0.160_0.060_0.053_0.060_.png
125,25.372664272785200,0.152_0.085_0.053_0.055_.png
126,21.143297880888000,0.120_0.060_0.050_0.058_.png
127,22.38146662712100,0.164_0.060_0.058_0.055_.png
128,22.098996549844700,0.180_0.100_0.050_0.058_.png
129,22.925195455551100,0.140_0.100_0.060_0.058_.png
130,20.468253791332200,0.160_0.060_0.050_0.055_.png
131,26.29180696606640,0.126_0.073_0.051_0.059_.png
132,20.575357139110600,0.140_0.060_0.053_0.058_.png
133,17.71811878681180,0.140_0.120_0.055_0.058_.png
134,25.297188580036200,0.180_0.080_0.055_0.058_.png
135,11.99777290225030,0.160_0.100_0.057_0.060_.png
136,14.700469076633500,0.145_0.063_0.051_0.060_.png
137,25.198055177927000,0.164_0.079_0.052_0.057_.png
138,23.252779752016100,0.136_0.060_0.050_0.056_.png
139,22.43660545349120,0.174_0.066_0.056_0.056_.png
140,21.860643804073300,0.180_0.120_0.060_0.055_.png
141,19.062807321548500,0.180_0.080_0.050_0.055_.png
142,22.70462739467620,0.140_0.120_0.050_0.055_.png
143,22.08873477578160,0.140_0.080_0.060_0.055_.png
144,24.968075811862900,0.136_0.069_0.054_0.056_.png
145,14.382453620433800,0.180_0.080_0.053_0.060_.png
146,23.037688940763500,0.180_0.100_0.055_0.055_.png
147,19.136293590068800,0.120_0.060_0.055_0.055_.png
148,23.15208637714390,0.160_0.060_0.055_0.058_.png
149,17.139033034443900,0.180_0.060_0.057_0.060_.png
150,21.75052934885030,0.160_0.060_0.050_0.062_.png
151,23.78164839744570,0.140_0.120_0.055_0.055_.png
152,24.598339587450000,0.145_0.079_0.053_0.056_.png
153,22.64925926923750,0.180_0.080_0.055_0.055_.png
154,20.71832874417310,0.140_0.060_0.053_0.055_.png
155,21.787060886621500,0.180_0.080_0.060_0.065_.png
156,22.801202178001400,0.158_0.066_0.052_0.056_.png
157,21.550253748893700,0.160_0.060_0.050_0.058_.png
158,24.047476679086700,0.171_0.066_0.052_0.055_.png
159,17.142186611890800,0.180_0.100_0.053_0.060_.png
160,27.049230128526700,0.120_0.060_0.053_0.060_.png
161,24.912644118070600,0.136_0.063_0.053_0.060_.png
162,24.932836949825300,0.177_0.066_0.053_0.057_.png
163,19.419746190309500,0.120_0.060_0.050_0.055_.png
164,25.197875022888200,0.180_0.100_0.050_0.055_.png
165,22.665845602750800,0.140_0.100_0.057_0.055_.png
166,24.02746433019640,0.160_0.060_0.057_0.065_.png
167,23.0858054459095,0.160_0.060_0.060_0.065_.png
168,21.672110110521300,0.160_0.060_0.055_0.055_.png
169,24.639906764030500,0.167_0.063_0.056_0.058_.png
170,24.75607779622080,0.171_0.073_0.050_0.055_.png
171,23.64147138595580,0.160_0.080_0.060_0.060_.png
172,23.25585287809370,0.120_0.060_0.055_0.058_.png
173,24.402790069580100,0.160_0.080_0.057_0.060_.png
174,22.439167857170100,0.161_0.063_0.054_0.055_.png
175,24.08511471748350,0.180_0.079_0.053_0.057_.png
176,20.20089742541310,0.120_0.060_0.055_0.062_.png
177,23.897733002901100,0.180_0.120_0.060_0.058_.png
178,17.652817606926000,0.140_0.120_0.050_0.058_.png
179,21.314008712768600,0.142_0.066_0.052_0.058_.png
180,25.45799544453620,0.180_0.060_0.056_0.058_.png
181,13.050572633743300,0.140_0.120_0.060_0.058_.png
182,21.277384340763100,0.180_0.080_0.060_0.058_.png
183,24.90872910618780,0.180_0.120_0.050_0.058_.png
184,23.463905811309800,0.123_0.063_0.057_0.056_.png
185,22.864040166139600,0.161_0.076_0.052_0.056_.png
186,24.894964396953600,0.164_0.079_0.050_0.057_.png
187,24.726042598485900,0.120_0.066_0.053_0.058_.png
188,21.79135799407960,0.167_0.063_0.057_0.056_.png
189,22.384391397237800,0.180_0.080_0.060_0.062_.png
190,27.043314665556000,0.139_0.092_0.050_0.056_.png
191,23.34441927075390,0.177_0.069_0.051_0.057_.png
192,22.502004116773600,0.123_0.063_0.052_0.057_.png
193,24.35954886674880,0.148_0.079_0.054_0.056_.png
194,23.176989018917100,0.126_0.060_0.050_0.059_.png
195,24.467023849487300,0.140_0.100_0.050_0.055_.png
196,21.95313623547550,0.120_0.060_0.057_0.055_.png
197,21.576969981193500,0.180_0.100_0.057_0.055_.png
198,20.983831107616400,0.158_0.063_0.052_0.056_.png
199,24.65210536122320,0.158_0.076_0.053_0.055_.png
200,26.233358204364800,0.160_0.060_0.057_0.058_.png
201,24.469144970178600,0.177_0.063_0.050_0.058_.png
202,15.863791957497600,0.174_0.076_0.051_0.060_.png
203,24.32935866713520,0.180_0.120_0.055_0.055_.png
204,24.19437974691390,0.174_0.066_0.054_0.056_.png
205,21.266765028238300,0.140_0.080_0.055_0.055_.png
206,23.483559161424600,0.180_0.060_0.053_0.055_.png
207,22.211868822574600,0.120_0.100_0.053_0.055_.png
208,22.144519835710500,0.180_0.080_0.050_0.065_.png
209,24.383861869573600,0.155_0.069_0.053_0.059_.png
210,24.839340209960900,0.140_0.060_0.060_0.060_.png
211,21.333693265914900,0.160_0.060_0.060_0.062_.png
212,23.647977203130700,0.160_0.100_0.053_0.058_.png
213,25.672453939914700,0.160_0.080_0.053_0.058_.png
214,22.83589416742330,0.155_0.073_0.054_0.058_.png
215,24.547209173440900,0.120_0.080_0.053_0.055_.png
216,24.546349585056300,0.148_0.076_0.052_0.058_.png
217,22.643194288015400,0.161_0.063_0.053_0.058_.png
218,22.479478627443300,0.140_0.120_0.057_0.055_.png
219,21.60375076532360,0.180_0.120_0.050_0.055_.png
220,20.18202891945840,0.180_0.080_0.060_0.055_.png
221,19.537249326705900,0.180_0.080_0.057_0.055_.png
222,22.44440534710880,0.140_0.060_0.053_0.065_.png
223,20.701927602291100,0.180_0.080_0.055_0.065_.png
224,22.86487740278240,0.174_0.063_0.058_0.055_.png
225,21.25704750418660,0.152_0.063_0.052_0.061_.png
226,24.991722375154500,0.160_0.100_0.053_0.055_.png
227,22.751502215862300,0.180_0.060_0.053_0.058_.png
228,24.57499435544010,0.126_0.060_0.055_0.055_.png
229,18.10319435596470,0.120_0.060_0.057_0.062_.png
230,16.291194051504100,0.160_0.100_0.050_0.060_.png
231,25.218188911676400,0.155_0.060_0.052_0.059_.png
232,23.045984089374500,0.180_0.120_0.055_0.058_.png
233,22.84588474035260,0.136_0.060_0.052_0.057_.png
234,22.617622792720800,0.136_0.063_0.051_0.056_.png
235,24.131218671798700,0.171_0.066_0.055_0.058_.png
236,25.485205054283100,0.174_0.098_0.051_0.055_.png
237,21.65998074412350,0.160_0.060_0.057_0.055_.png
238,24.77729019522670,0.142_0.079_0.051_0.056_.png
239,21.94820201396940,0.145_0.060_0.058_0.057_.png
240,23.863417953252800,0.140_0.100_0.050_0.058_.png
241,22.13426434993740,0.180_0.060_0.053_0.062_.png
242,14.980285450816200,0.180_0.060_0.056_0.059_.png
243,24.393148481845900,0.160_0.080_0.055_0.060_.png
244,23.80791610479360,0.136_0.060_0.054_0.059_.png
245,21.738087117672000,0.180_0.100_0.057_0.058_.png
